#agent	time	s_region	s_node	t_region	t_node
2155	322457	54	37	58	74
2156	322470	58	74	50	41
2157	322521	54	37	57	73
2158	322551	57	73	55	36
2159	322706	58	74	56	44
2160	322884	49	42	57	73
2161	322918	58	74	48	43
2162	323058	57	73	51	40
2163	323257	45	29	58	74
2164	323541	58	74	56	44
2165	323635	57	73	46	46
2166	323859	58	74	45	29
2167	323997	57	73	54	37
2168	324099	53	38	57	73
2169	324202	45	29	58	74
2170	324442	46	46	58	74
2171	324579	57	73	53	38
2172	324756	49	42	57	73
2173	324859	58	74	51	40
2174	324866	57	73	51	40
2175	324903	47	45	58	74
2176	325118	53	38	58	74
2177	325303	46	46	57	73
2178	325547	56	44	57	73
2179	325611	46	46	57	73
2180	325811	49	42	58	74
2181	325841	50	41	58	74
2182	325971	54	37	57	73
2183	326196	50	41	57	73
2184	326222	54	37	58	74
2185	326422	58	74	48	43
2186	326494	45	29	57	73
2187	326648	52	39	57	73
2188	326756	54	37	58	74
2189	326942	57	73	47	45
2190	327188	57	73	54	37
2191	327340	57	73	54	37
2192	327397	57	73	47	45
2193	327442	48	43	58	74
2194	327457	56	44	57	73
2195	327713	58	74	47	45
2196	327739	47	45	58	74
2197	327754	57	73	47	45
2198	327791	51	40	58	74
2199	327819	58	74	54	37
2200	328112	57	73	46	46
2201	328311	58	74	50	41
2202	328357	57	73	47	45
2203	328474	58	74	54	37
2204	328537	58	74	56	44
2205	328802	55	36	58	74
2206	328997	46	46	57	73
2207	329119	55	36	58	74
2208	329309	55	36	58	74
2209	329322	58	74	55	36
2210	329354	56	44	58	74
2211	329419	57	73	54	37
2212	329638	45	29	57	73
2213	329715	58	74	51	40
2214	329992	57	73	54	37
2215	330128	49	42	57	73
2216	330338	56	44	57	73
2217	330520	56	44	58	74
2218	330727	58	74	56	44
2219	330793	47	45	58	74
2220	331014	57	73	56	44
2221	331269	56	44	58	74
2222	331561	58	74	50	41
2223	331778	57	73	49	42
2224	331804	57	73	51	40
2225	332081	58	74	52	39
2226	332350	55	36	58	74
2227	332592	48	43	57	73
2228	332837	50	41	58	74
2229	332993	58	74	45	29
2230	333225	51	40	57	73
2231	333290	53	38	57	73
2232	333528	57	73	53	38
2233	333712	53	38	57	73
2234	334001	58	74	48	43
2235	334091	49	42	57	73
2236	334285	57	73	46	46
2237	334405	49	42	57	73
2238	334689	49	42	57	73
2239	334788	57	73	46	46
2240	334840	50	41	57	73
2241	335133	58	74	48	43
2242	335277	45	29	57	73
2243	335571	50	41	57	73
2244	335652	46	46	57	73
2245	335674	58	74	45	29
2246	335951	50	41	57	73
2247	336231	45	29	57	73
2248	336256	54	37	58	74
2249	336282	57	73	49	42
2250	336360	56	44	58	74
2251	336588	50	41	57	73
2252	336874	49	42	58	74
2253	336951	57	73	47	45
2254	336962	53	38	58	74
2255	337042	57	73	45	29
2256	337103	51	40	58	74
2257	337311	48	43	58	74
2258	337458	58	74	56	44
2259	337526	51	40	58	74
2260	337621	57	73	50	41
2261	337837	47	45	57	73
2262	337931	58	74	56	44
2263	338008	56	44	57	73
2264	338261	52	39	57	73
2265	338482	58	74	56	44
2266	338694	57	73	54	37
2267	338702	51	40	58	74
2268	338768	58	74	56	44
2269	338817	58	74	46	46
2270	338938	49	42	58	74
2271	339199	57	73	46	46
2272	339357	58	74	54	37
2273	339479	57	73	46	46
2274	339560	47	45	57	73
2275	339618	47	45	58	74
2276	339801	47	45	58	74
2277	340048	58	74	48	43
2278	340064	57	73	49	42
2279	340328	50	41	57	73
2280	340335	49	42	58	74
2281	340625	55	36	58	74
2282	340759	45	29	58	74
2283	341007	51	40	57	73
2284	341065	46	46	57	73
2285	341319	54	37	58	74
2286	341471	52	39	58	74
2287	341603	57	73	53	38
2288	341741	57	73	51	40
2289	341922	53	38	58	74
2290	342058	58	74	49	42
2291	342345	51	40	58	74
2292	342457	57	73	48	43
2293	342512	56	44	57	73
2294	342539	58	74	56	44
2295	342553	58	74	56	44
2296	342564	50	41	57	73
2297	342832	57	73	53	38
2298	343053	57	73	53	38
2299	343352	58	74	48	43
2300	343486	57	73	48	43
2301	343580	58	74	52	39
2302	343732	46	46	57	73
2303	343908	56	44	57	73
2304	344051	51	40	57	73
2305	344193	58	74	49	42
2306	344265	49	42	57	73
2307	344393	58	74	55	36
2308	344553	46	46	58	74
2309	344825	57	73	56	44
2310	345026	50	41	57	73
2311	345285	58	74	51	40
2312	345499	58	74	55	36
2313	345735	50	41	57	73
2314	345994	51	40	58	74
2315	346071	53	38	58	74
2316	346105	48	43	57	73
2317	346110	53	38	58	74
2318	346369	48	43	57	73
2319	346472	58	74	51	40
2320	346743	49	42	58	74
2321	346978	47	45	57	73
2322	347017	58	74	47	45
2323	347183	56	44	57	73
2324	347235	46	46	58	74
2325	347511	46	46	57	73
2326	347689	49	42	57	73
2327	347819	52	39	58	74
2328	347951	57	73	51	40
2329	348097	46	46	57	73
2330	348299	51	40	57	73
2331	348352	57	73	49	42
2332	348545	49	42	57	73
2333	348579	49	42	57	73
2334	348759	58	74	46	46
2335	348814	52	39	58	74
2336	348877	57	73	49	42
2337	349052	47	45	57	73
2338	349192	57	73	51	40
2339	349307	57	73	50	41
2340	349593	58	74	45	29
2341	349689	54	37	57	73
2342	349722	57	73	55	36
2343	349897	56	44	58	74
2344	349914	47	45	57	73
2345	350036	54	37	57	73
2346	350254	46	46	57	73
2347	350440	52	39	57	73
2348	350710	54	37	57	73
2349	350983	52	39	58	74
2350	351119	52	39	57	73
2351	351202	57	73	46	46
2352	351338	53	38	57	73
2353	351488	46	46	58	74
2354	351492	58	74	54	37
2355	351750	58	74	53	38
2356	351859	52	39	58	74
2357	351873	45	29	57	73
2358	351924	49	42	57	73
2359	352176	58	74	53	38
2360	352465	58	74	46	46
2361	352661	53	38	57	73
2362	352921	49	42	57	73
2363	352923	52	39	58	74
2364	353060	51	40	57	73
2365	353269	55	36	57	73
2366	353362	58	74	46	46
2367	353471	57	73	49	42
2368	353583	58	74	54	37
2369	353801	53	38	57	73
2370	354013	46	46	57	73
2371	354242	54	37	57	73
2372	354520	54	37	57	73
2373	354621	47	45	57	73
2374	354623	53	38	57	73
2375	354887	58	74	53	38
2376	355141	57	73	48	43
2377	355251	47	45	58	74
2378	355447	54	37	57	73
2379	355631	57	73	54	37
2380	355770	58	74	49	42
2381	355965	49	42	58	74
2382	356195	58	74	52	39
2383	356257	58	74	50	41
2384	356264	57	73	52	39
2385	356531	55	36	57	73
2386	356666	49	42	58	74
2387	356797	49	42	58	74
2388	357096	57	73	46	46
2389	357391	57	73	55	36
2390	357523	58	74	46	46
2391	357552	57	73	47	45
2392	357666	49	42	57	73
2393	357864	58	74	49	42
2394	358145	57	73	45	29
2395	358281	58	74	51	40
2396	358304	57	73	45	29
2397	358363	58	74	55	36
2398	358658	58	74	48	43
2399	358865	57	73	53	38
2400	358870	58	74	52	39
2401	358963	57	73	47	45
2402	359056	58	74	51	40
2403	359175	57	73	52	39
2404	359284	58	74	54	37
2405	359351	57	73	46	46
2406	359604	57	73	49	42
2407	359699	57	73	52	39
2408	359778	56	44	58	74
2409	359979	57	73	52	39
2410	360278	48	43	57	73
2411	360560	52	39	58	74
2412	360736	55	36	58	74
2413	360931	54	37	57	73
2414	361057	57	73	46	46
2415	361310	57	73	51	40
2416	361471	57	73	46	46
2417	361576	48	43	58	74
2418	361853	54	37	57	73
2419	361890	57	73	48	43
2420	361926	52	39	58	74
2421	362183	45	29	57	73
2422	362409	58	74	46	46
2423	362685	48	43	57	73
2424	362953	55	36	58	74
2425	363104	53	38	58	74
2426	363132	57	73	56	44
2427	363197	53	38	57	73
2428	363325	45	29	57	73
2429	363331	58	74	49	42
2430	363362	57	73	46	46
2431	363402	46	46	57	73
2432	363461	57	73	55	36
2433	363562	57	73	54	37
2434	363749	57	73	53	38
2435	364048	46	46	57	73
2436	364105	46	46	58	74
2437	364398	45	29	58	74
2438	364646	53	38	57	73
2439	364865	55	36	57	73
2440	364893	57	73	46	46
2441	365066	48	43	57	73
2442	365179	58	74	53	38
2443	365267	58	74	47	45
2444	365406	57	73	56	44
2445	365635	49	42	57	73
2446	365824	57	73	53	38
2447	366046	58	74	53	38
2448	366100	49	42	58	74
2449	366367	58	74	47	45
2450	366381	57	73	53	38
2451	366527	58	74	55	36
2452	366725	57	73	54	37
2453	366923	57	73	47	45
2454	367143	51	40	57	73
2455	367183	45	29	57	73
2456	367265	58	74	56	44
2457	367483	58	74	47	45
2458	367732	56	44	58	74
2459	367952	54	37	58	74
2460	368035	57	73	46	46
2461	368083	55	36	58	74
2462	368130	51	40	57	73
2463	368209	46	46	57	73
2464	368458	51	40	57	73
2465	368519	56	44	58	74
2466	368599	57	73	47	45
2467	368633	49	42	58	74
2468	368728	58	74	55	36
2469	368769	57	73	55	36
2470	368984	57	73	55	36
2471	369230	58	74	56	44
2472	369347	54	37	58	74
2473	369456	58	74	48	43
2474	369457	45	29	58	74
2475	369573	53	38	58	74
2476	369575	58	74	54	37
2477	369735	45	29	57	73
2478	369739	57	73	56	44
2479	369962	46	46	58	74
2480	370141	57	73	50	41
2481	370413	53	38	58	74
2482	370427	58	74	56	44
2483	370495	58	74	47	45
2484	370653	57	73	50	41
2485	370936	58	74	49	42
2486	371112	50	41	57	73
2487	371164	50	41	58	74
2488	371337	46	46	58	74
2489	371434	58	74	50	41
2490	371662	57	73	49	42
2491	371952	57	73	55	36
2492	372199	58	74	52	39
2493	372467	45	29	58	74
2494	372616	57	73	46	46
2495	372850	58	74	52	39
2496	373099	57	73	52	39
2497	373113	54	37	57	73
2498	373291	58	74	47	45
2499	373471	58	74	55	36
2500	373753	47	45	57	73
2501	373924	58	74	49	42
2502	374142	45	29	58	74
2503	374187	54	37	58	74
2504	374467	58	74	51	40
2505	374473	57	73	55	36
2506	374625	57	73	55	36
2507	374640	58	74	47	45
2508	374640	58	74	48	43
2509	374928	49	42	57	73
2510	374946	55	36	57	73
2511	375069	58	74	56	44
2512	375322	47	45	58	74
2513	375400	57	73	45	29
2514	375562	45	29	58	74
2515	375615	57	73	56	44
2516	375807	50	41	57	73
2517	376015	50	41	58	74
2518	376256	57	73	48	43
2519	376518	53	38	58	74
2520	376776	58	74	46	46
2521	376905	52	39	58	74
2522	376975	48	43	58	74
2523	377079	57	73	46	46
2524	377332	53	38	57	73
2525	377476	58	74	53	38
2526	377657	55	36	57	73
2527	377771	58	74	45	29
2528	377846	51	40	58	74
2529	378107	58	74	53	38
2530	378132	57	73	47	45
2531	378135	57	73	48	43
2532	378343	58	74	52	39
2533	378546	49	42	58	74
2534	378647	57	73	49	42
2535	378776	47	45	58	74
2536	379050	58	74	51	40
2537	379339	58	74	51	40
2538	379406	58	74	46	46
2539	379662	57	73	55	36
2540	379810	57	73	55	36
2541	379861	55	36	58	74
2542	380156	46	46	57	73
2543	380332	46	46	58	74
2544	380622	53	38	58	74
2545	380771	54	37	57	73
2546	380772	45	29	57	73
2547	380784	51	40	58	74
2548	380799	54	37	58	74
2549	380855	57	73	47	45
2550	380856	57	73	56	44
2551	380877	57	73	45	29
2552	381106	58	74	50	41
2553	381242	52	39	58	74
2554	381423	55	36	57	73
2555	381721	48	43	58	74
2556	381839	52	39	58	74
2557	381855	58	74	50	41
2558	381883	48	43	57	73
2559	382114	47	45	58	74
2560	382377	52	39	57	73
2561	382437	48	43	58	74
2562	382506	58	74	53	38
2563	382520	46	46	57	73
2564	382712	51	40	58	74
2565	382889	58	74	52	39
2566	382942	53	38	58	74
2567	383088	53	38	58	74
2568	383160	58	74	56	44
2569	383253	57	73	48	43
2570	383489	58	74	50	41
2571	383636	57	73	48	43
2572	383799	47	45	58	74
2573	384013	49	42	57	73
2574	384132	57	73	54	37
2575	384422	57	73	50	41
2576	384688	57	73	53	38
2577	384911	57	73	51	40
2578	385110	57	73	55	36
2579	385225	58	74	53	38
2580	385429	57	73	47	45
2581	385595	56	44	58	74
2582	385756	48	43	57	73
2583	385815	57	73	49	42
2584	385957	47	45	58	74
2585	386072	58	74	48	43
2586	386259	58	74	51	40
2587	386314	49	42	57	73
2588	386430	49	42	57	73
2589	386438	53	38	57	73
2590	386495	58	74	45	29
2591	386689	55	36	57	73
2592	386915	54	37	58	74
2593	386928	57	73	52	39
2594	387081	52	39	57	73
2595	387247	57	73	54	37
2596	387495	57	73	53	38
2597	387628	48	43	57	73
2598	387765	57	73	47	45
2599	387772	49	42	57	73
2600	387983	57	73	50	41
2601	388045	57	73	46	46
2602	388205	57	73	51	40
2603	388446	58	74	49	42
2604	388725	46	46	57	73
2605	388859	49	42	58	74
2606	389097	46	46	58	74
2607	389132	54	37	57	73
2608	389289	58	74	46	46
2609	389289	58	74	51	40
2610	389369	45	29	58	74
2611	389641	50	41	57	73
2612	389773	57	73	46	46
2613	389791	55	36	57	73
2614	390016	56	44	58	74
2615	390083	57	73	54	37
2616	390098	55	36	57	73
2617	390287	58	74	47	45
2618	390398	58	74	56	44
2619	390670	58	74	46	46
2620	390893	54	37	57	73
2621	390970	48	43	57	73
2622	391081	49	42	57	73
2623	391295	58	74	48	43
2624	391537	49	42	57	73
2625	391738	58	74	49	42
2626	391779	57	73	47	45
2627	391845	54	37	57	73
2628	391897	57	73	45	29
2629	392090	46	46	57	73
2630	392329	49	42	58	74
2631	392512	57	73	46	46
2632	392617	57	73	49	42
2633	392893	58	74	54	37
2634	393140	47	45	58	74
2635	393246	57	73	52	39
2636	393457	46	46	57	73
2637	393689	49	42	58	74
2638	393845	58	74	55	36
2639	394067	57	73	53	38
2640	394304	51	40	57	73
2641	394548	58	74	45	29
2642	394557	58	74	50	41
2643	394731	45	29	58	74
2644	394806	49	42	57	73
2645	395102	57	73	48	43
2646	395223	57	73	55	36
2647	395437	58	74	48	43
2648	395477	57	73	50	41
2649	395533	58	74	51	40
2650	395714	52	39	57	73
2651	395928	58	74	53	38
2652	396042	58	74	56	44
2653	396085	57	73	46	46
2654	396163	58	74	54	37
2655	396405	58	74	52	39
2656	396430	57	73	47	45
2657	396534	49	42	57	73
2658	396796	47	45	57	73
2659	396983	47	45	58	74
2660	397162	57	73	54	37
2661	397217	58	74	46	46
2662	397421	57	73	54	37
2663	397445	50	41	57	73
2664	397475	57	73	50	41
2665	397688	52	39	58	74
2666	397768	58	74	47	45
2667	398021	58	74	52	39
2668	398256	47	45	58	74
2669	398504	55	36	58	74
2670	398562	57	73	56	44
2671	398805	50	41	58	74
2672	399028	58	74	46	46
2673	399038	57	73	47	45
2674	399169	57	73	51	40
2675	399379	53	38	58	74
2676	399469	45	29	58	74
2677	399563	48	43	57	73
2678	399734	57	73	47	45
2679	399845	53	38	58	74
2680	400080	57	73	47	45
2681	400219	58	74	47	45
2682	400420	56	44	58	74
2683	400513	47	45	57	73
2684	400617	58	74	47	45
2685	400866	57	73	48	43
2686	400928	57	73	45	29
2687	401034	45	29	58	74
2688	401186	50	41	58	74
2689	401206	53	38	58	74
2690	401224	58	74	56	44
2691	401402	58	74	46	46
2692	401406	58	74	48	43
2693	401548	55	36	57	73
2694	401684	53	38	58	74
2695	401724	58	74	48	43
2696	401726	57	73	51	40
2697	401942	57	73	55	36
2698	402009	50	41	57	73
2699	402042	58	74	49	42
2700	402107	58	74	51	40
2701	402329	50	41	58	74
2702	402338	46	46	57	73
2703	402563	57	73	52	39
2704	402651	45	29	57	73
2705	402673	57	73	51	40
2706	402706	46	46	57	73
2707	402818	54	37	57	73
2708	402888	58	74	51	40
2709	403026	58	74	56	44
2710	403028	50	41	58	74
2711	403297	50	41	58	74
2712	403351	48	43	57	73
2713	403487	49	42	57	73
2714	403763	58	74	46	46
2715	403925	56	44	58	74
2716	404135	48	43	58	74
2717	404308	48	43	58	74
2718	404516	49	42	58	74
2719	404615	53	38	58	74
2720	404871	58	74	50	41
2721	404943	57	73	54	37
2722	404960	49	42	57	73
2723	405168	57	73	50	41
2724	405311	57	73	47	45
2725	405463	58	74	56	44
2726	405646	57	73	52	39
2727	405747	57	73	49	42
2728	406044	58	74	53	38
2729	406107	47	45	57	73
2730	406158	57	73	55	36
2731	406375	57	73	46	46
2732	406614	51	40	58	74
2733	406890	53	38	57	73
2734	407086	57	73	55	36
2735	407166	45	29	57	73
2736	407275	50	41	57	73
2737	407293	57	73	51	40
2738	407413	56	44	58	74
2739	407682	58	74	47	45
2740	407713	58	74	50	41
2741	407837	57	73	53	38
2742	408118	54	37	58	74
2743	408415	57	73	45	29
2744	408707	48	43	57	73
2745	408876	48	43	58	74
2746	409168	46	46	57	73
2747	409456	57	73	45	29
2748	409480	58	74	50	41
2749	409676	46	46	58	74
2750	409697	58	74	52	39
2751	409787	57	73	55	36
2752	409880	57	73	55	36
2753	410140	57	73	55	36
2754	410242	54	37	58	74
2755	410472	54	37	58	74
2756	410703	58	74	55	36
2757	410869	57	73	46	46
2758	411017	49	42	58	74
2759	411175	55	36	57	73
2760	411464	47	45	58	74
2761	411520	48	43	58	74
2762	411699	50	41	57	73
2763	411812	50	41	57	73
2764	411982	57	73	54	37
2765	412091	54	37	58	74
2766	412213	53	38	58	74
2767	412271	57	73	46	46
2768	412533	57	73	55	36
2769	412614	55	36	58	74
2770	412809	58	74	48	43
2771	412922	51	40	58	74
2772	413212	47	45	57	73
2773	413429	58	74	52	39
2774	413459	57	73	49	42
2775	413604	46	46	57	73
2776	413709	57	73	51	40
2777	413987	57	73	47	45
2778	413999	58	74	45	29
2779	414080	55	36	58	74
2780	414286	48	43	57	73
2781	414304	57	73	47	45
2782	414551	52	39	58	74
2783	414841	51	40	58	74
2784	415040	57	73	45	29
2785	415183	46	46	57	73
2786	415343	52	39	57	73
2787	415495	57	73	52	39
2788	415517	58	74	48	43
2789	415782	51	40	57	73
2790	416000	57	73	54	37
2791	416122	58	74	45	29
2792	416374	58	74	56	44
2793	416388	50	41	58	74
2794	416644	55	36	58	74
2795	416877	57	73	45	29
2796	417011	58	74	46	46
2797	417112	55	36	57	73
2798	417387	51	40	58	74
2799	417458	49	42	57	73
2800	417718	58	74	49	42
2801	417968	58	74	47	45
2802	418114	58	74	48	43
2803	418186	57	73	50	41
2804	418365	55	36	58	74
2805	418437	57	73	56	44
2806	418613	57	73	53	38
2807	418858	58	74	54	37
2808	419146	58	74	48	43
2809	419348	58	74	56	44
2810	419614	58	74	53	38
2811	419709	58	74	52	39
2812	419836	52	39	57	73
2813	419897	57	73	49	42
2814	420069	54	37	58	74
2815	420076	58	74	45	29
2816	420365	58	74	56	44
2817	420647	53	38	57	73
2818	420902	55	36	58	74
2819	421048	46	46	58	74
2820	421102	58	74	54	37
2821	421331	50	41	57	73
2822	421569	45	29	57	73
2823	421730	50	41	57	73
2824	421933	54	37	57	73
2825	422213	49	42	58	74
2826	422379	49	42	58	74
2827	422647	45	29	57	73
2828	422793	58	74	46	46
2829	422826	46	46	57	73
2830	422984	57	73	49	42
2831	423011	58	74	45	29
2832	423090	57	73	49	42
2833	423094	54	37	58	74
2834	423171	45	29	58	74
2835	423269	58	74	53	38
2836	423325	57	73	51	40
2837	423397	47	45	58	74
2838	423442	52	39	58	74
2839	423729	58	74	54	37
2840	423764	49	42	57	73
2841	423786	49	42	58	74
2842	424041	49	42	57	73
2843	424279	57	73	49	42
2844	424343	58	74	49	42
2845	424365	46	46	58	74
2846	424565	58	74	51	40
2847	424619	58	74	48	43
2848	424656	50	41	58	74
2849	424812	58	74	51	40
2850	425086	57	73	55	36
2851	425248	49	42	58	74
2852	425288	58	74	49	42
2853	425345	47	45	58	74
2854	425617	57	73	56	44
2855	425844	54	37	58	74
2856	425961	57	73	56	44
2857	425991	57	73	52	39
2858	426007	52	39	58	74
2859	426012	58	74	47	45
2860	426195	57	73	47	45
2861	426441	45	29	58	74
2862	426618	48	43	58	74
2863	426757	45	29	58	74
2864	427054	58	74	49	42
2865	427340	57	73	51	40
2866	427514	56	44	57	73
2867	427615	58	74	53	38
2868	427730	57	73	46	46
2869	427769	46	46	58	74
2870	427810	48	43	58	74
2871	427950	52	39	57	73
2872	428135	49	42	58	74
2873	428214	58	74	52	39
2874	428300	46	46	58	74
2875	428338	52	39	57	73
2876	428631	57	73	55	36
2877	428656	56	44	57	73
2878	428793	47	45	58	74
2879	428874	47	45	57	73
2880	428934	57	73	53	38
2881	429123	52	39	58	74
2882	429183	52	39	58	74
2883	429251	58	74	50	41
2884	429509	57	73	45	29
2885	429639	56	44	58	74
2886	429885	49	42	57	73
2887	430115	54	37	57	73
2888	430344	46	46	57	73
2889	430553	54	37	57	73
2890	430804	58	74	50	41
2891	430842	51	40	58	74
2892	431020	53	38	57	73
2893	431198	50	41	57	73
2894	431416	58	74	53	38
2895	431690	48	43	58	74
2896	431975	55	36	58	74
2897	432248	54	37	58	74
2898	432450	55	36	57	73
2899	432701	57	73	46	46
2900	432854	50	41	57	73
2901	433125	46	46	58	74
2902	433395	57	73	51	40
2903	433409	55	36	57	73
2904	433519	58	74	48	43
2905	433672	51	40	58	74
2906	433877	57	73	56	44
2907	433967	54	37	57	73
2908	434196	58	74	54	37
2909	434305	57	73	56	44
2910	434433	57	73	53	38
2911	434691	53	38	57	73
2912	434985	49	42	58	74
2913	435062	57	73	46	46
2914	435082	58	74	55	36
2915	435241	57	73	48	43
2916	435321	58	74	46	46
2917	435551	58	74	47	45
2918	435777	58	74	46	46
2919	435857	51	40	58	74
2920	436152	57	73	51	40
2921	436446	58	74	55	36
2922	436521	49	42	57	73
2923	436756	48	43	58	74
2924	436944	54	37	57	73
2925	437196	56	44	58	74
2926	437281	58	74	47	45
2927	437365	49	42	57	73
2928	437426	46	46	57	73
2929	437474	55	36	57	73
2930	437479	55	36	58	74
2931	437677	53	38	58	74
2932	437740	54	37	58	74
2933	437989	54	37	58	74
2934	438006	57	73	55	36
2935	438169	46	46	58	74
2936	438254	55	36	58	74
2937	438538	48	43	57	73
2938	438694	58	74	51	40
2939	438695	57	73	55	36
2940	438841	57	73	46	46
2941	438853	57	73	46	46
2942	438911	57	73	47	45
2943	439105	58	74	45	29
2944	439257	54	37	57	73
2945	439460	58	74	49	42
2946	439719	56	44	58	74
2947	439981	50	41	58	74
2948	440063	57	73	48	43
2949	440158	58	74	47	45
2950	440214	49	42	57	73
2951	440463	57	73	45	29
2952	440753	53	38	58	74
2953	440779	57	73	48	43
2954	441054	57	73	48	43
2955	441302	54	37	58	74
2956	441448	56	44	57	73
2957	441615	50	41	58	74
2958	441840	56	44	58	74
2959	441878	46	46	57	73
2960	442078	57	73	56	44
2961	442289	53	38	58	74
2962	442360	57	73	52	39
2963	442472	58	74	55	36
2964	442634	57	73	47	45
2965	442686	58	74	56	44
2966	442974	58	74	45	29
2967	443128	55	36	57	73
2968	443297	58	74	54	37
2969	443590	57	73	46	46
2970	443675	57	73	56	44
2971	443919	58	74	56	44
2972	443939	52	39	58	74
2973	444057	56	44	57	73
2974	444091	51	40	57	73
2975	444232	58	74	51	40
2976	444443	56	44	57	73
2977	444490	55	36	57	73
2978	444592	58	74	55	36
2979	444878	57	73	50	41
2980	445160	45	29	57	73
2981	445308	58	74	56	44
2982	445491	58	74	48	43
2983	445575	58	74	50	41
2984	445765	51	40	58	74
2985	445811	57	73	55	36
2986	445866	58	74	53	38
2987	446112	49	42	58	74
2988	446182	51	40	58	74
2989	446225	46	46	58	74
2990	446407	57	73	54	37
2991	446537	52	39	58	74
2992	446654	58	74	45	29
2993	446895	56	44	58	74
2994	447098	57	73	51	40
2995	447384	48	43	57	73
2996	447549	57	73	54	37
2997	447572	57	73	50	41
2998	447598	58	74	55	36
2999	447795	57	73	46	46
3000	448049	58	74	53	38
3001	448228	57	73	45	29
3002	448325	57	73	45	29
3003	448450	47	45	58	74
3004	448577	53	38	58	74
3005	448783	50	41	57	73
3006	448942	58	74	55	36
3007	449170	48	43	58	74
3008	449315	51	40	58	74
3009	449564	49	42	58	74
3010	449780	57	73	50	41
3011	450005	54	37	58	74
3012	450056	57	73	56	44
3013	450102	57	73	46	46
3014	450294	53	38	57	73
3015	450392	58	74	56	44
3016	450661	49	42	57	73
3017	450835	58	74	54	37
3018	450955	58	74	47	45
3019	451135	53	38	57	73
3020	451370	57	73	56	44
3021	451551	50	41	58	74
3022	451654	47	45	57	73
3023	451840	48	43	57	73
3024	451888	57	73	54	37
3025	452107	56	44	58	74
3026	452355	50	41	57	73
3027	452602	55	36	58	74
3028	452608	57	73	47	45
3029	452808	57	73	56	44
3030	453089	55	36	58	74
3031	453334	57	73	48	43
3032	453429	55	36	58	74
3033	453712	47	45	57	73
3034	453790	45	29	57	73
3035	453988	45	29	58	74
3036	454171	57	73	55	36
3037	454445	57	73	54	37
3038	454465	50	41	58	74
3039	454652	54	37	57	73
3040	454923	57	73	52	39
3041	455171	57	73	52	39
3042	455314	57	73	55	36
3043	455520	51	40	58	74
3044	455789	47	45	57	73
3045	456001	54	37	57	73
3046	456148	58	74	47	45
3047	456349	57	73	54	37
3048	456592	56	44	57	73
3049	456702	49	42	58	74
3050	456800	57	73	50	41
3051	457020	45	29	57	73
3052	457034	51	40	58	74
3053	457094	58	74	47	45
3054	457185	49	42	58	74
3055	457344	52	39	58	74
3056	457611	58	74	52	39
3057	457795	49	42	58	74
3058	457845	55	36	58	74
3059	458052	47	45	58	74
3060	458054	57	73	48	43
3061	458117	58	74	56	44
3062	458411	45	29	58	74
3063	458536	55	36	57	73
3064	458766	45	29	57	73
3065	458932	47	45	57	73
3066	459065	45	29	58	74
3067	459138	57	73	54	37
3068	459299	47	45	57	73
3069	459444	57	73	47	45
3070	459466	47	45	57	73
3071	459572	57	73	52	39
3072	459835	48	43	57	73
3073	459961	57	73	55	36
3074	459991	58	74	56	44
3075	460173	58	74	54	37
3076	460220	58	74	47	45
3077	460345	49	42	57	73
3078	460538	49	42	57	73
3079	460541	55	36	58	74
3080	460587	48	43	57	73
3081	460862	58	74	55	36
3082	460913	58	74	49	42
3083	460929	51	40	57	73
3084	460954	57	73	56	44
3085	461016	50	41	58	74
3086	461309	57	73	55	36
3087	461567	46	46	58	74
3088	461798	49	42	58	74
3089	462058	58	74	54	37
3090	462072	58	74	54	37
3091	462228	48	43	57	73
3092	462356	46	46	57	73
3093	462652	53	38	57	73
3094	462782	58	74	55	36
3095	462953	57	73	55	36
3096	463024	57	73	51	40
3097	463111	49	42	57	73
3098	463218	57	73	51	40
3099	463437	57	73	47	45
3100	463515	57	73	51	40
3101	463674	46	46	58	74
3102	463683	58	74	54	37
3103	463961	57	73	46	46
3104	464057	58	74	47	45
3105	464320	52	39	57	73
3106	464343	58	74	50	41
3107	464405	57	73	50	41
3108	464629	49	42	58	74
3109	464755	57	73	46	46
3110	464973	58	74	45	29
3111	465247	57	73	54	37
3112	465543	46	46	57	73
3113	465611	56	44	57	73
3114	465737	57	73	54	37
3115	465776	54	37	57	73
3116	466018	58	74	53	38
3117	466286	58	74	49	42
3118	466539	50	41	57	73
3119	466632	48	43	57	73
3120	466805	54	37	58	74
3121	466908	47	45	58	74
3122	467196	58	74	45	29
3123	467461	58	74	53	38
3124	467560	52	39	58	74
3125	467635	58	74	46	46
3126	467653	58	74	45	29
3127	467822	45	29	58	74
3128	468019	57	73	53	38
3129	468187	51	40	58	74
3130	468292	57	73	56	44
3131	468579	54	37	57	73
3132	468708	57	73	45	29
3133	468803	45	29	58	74
3134	468932	45	29	58	74
3135	469203	46	46	58	74
3136	469249	57	73	56	44
3137	469388	45	29	58	74
3138	469615	58	74	54	37
3139	469630	54	37	58	74
3140	469883	58	74	46	46
3141	470097	47	45	58	74
3142	470382	45	29	57	73
3143	470486	55	36	58	74
3144	470551	56	44	58	74
3145	470721	57	73	48	43
3146	470890	53	38	58	74
3147	471129	58	74	56	44
3148	471169	58	74	48	43
3149	471245	50	41	57	73
3150	471321	57	73	56	44
3151	471498	55	36	57	73
3152	471608	58	74	46	46
