#agent	time	s_region	s_node	t_region	t_node
3959	584821	240	302	308	398
3960	584930	306	395	245	309
3961	585098	276	338	308	398
3962	585131	306	395	184	251
3963	585404	260	322	308	398
3964	585525	306	395	261	323
3965	585688	293	357	307	397
3966	585948	307	397	206	275
3967	586113	268	330	305	396
3968	586118	307	397	211	270
3969	586289	192	257	305	396
3970	586385	270	332	307	397
3971	586655	232	381	308	398
3972	586756	260	322	306	395
3973	586906	308	398	251	293
3974	586972	209	272	307	397
3975	587029	308	398	220	292
3976	587226	307	397	227	287
3977	587235	287	318	308	398
3978	587486	306	395	227	287
3979	587708	305	396	239	297
3980	587897	249	296	307	397
3981	588023	212	269	305	396
3982	588204	180	245	306	395
3983	588440	307	397	262	324
3984	588640	306	395	195	254
3985	588750	308	398	219	276
3986	588984	282	351	308	398
3987	589096	306	395	248	306
3988	589292	306	395	186	249
3989	589340	305	396	207	274
3990	589493	305	396	278	340
3991	589569	290	321	307	397
3992	589582	206	275	305	396
3993	589686	308	398	257	311
3994	589840	204	266	306	395
3995	589934	306	395	279	341
3996	590110	305	396	232	381
3997	590200	308	398	236	300
3998	590261	306	395	294	347
3999	590328	234	383	307	397
4000	590409	219	276	305	396
4001	590669	199	361	308	398
4002	590773	308	398	256	312
4003	590809	305	396	227	287
4004	590870	178	240	306	395
4005	591126	195	254	306	395
4006	591244	246	308	307	397
4007	591319	305	396	255	313
4008	591546	305	396	247	307
4009	591839	245	309	307	397
4010	591860	308	398	280	353
4011	591925	306	395	293	357
4012	591963	305	396	272	334
4013	592144	248	306	305	396
4014	592332	307	397	274	336
4015	592492	308	398	277	339
4016	592573	305	396	296	394
4017	592849	271	333	306	395
4018	593081	306	395	217	278
4019	593104	308	398	250	294
4020	593271	305	396	276	338
4021	593325	199	361	306	395
4022	593397	305	396	184	251
4023	593460	306	395	205	267
4024	593513	307	397	197	238
4025	593526	308	398	248	306
4026	593797	211	270	305	396
4027	593989	307	397	289	320
4028	594024	230	286	305	396
4029	594095	305	396	224	282
4030	594095	229	285	307	397
4031	594214	244	310	305	396
4032	594472	189	260	306	395
4033	594754	262	324	307	397
4034	594949	226	283	305	396
4035	595166	308	398	292	356
4036	595363	308	398	286	342
4037	595422	307	397	278	340
4038	595594	305	396	217	278
4039	595818	307	397	293	357
4040	596074	192	257	305	396
4041	596098	306	395	226	283
4042	596192	307	397	213	268
4043	596245	308	398	224	282
4044	596260	288	319	308	398
4045	596542	307	397	294	347
4046	596733	225	288	308	398
4047	596933	273	335	306	395
4048	597120	306	395	262	324
4049	597120	306	395	195	254
4050	597249	229	285	305	396
4051	597317	179	244	306	395
4052	597513	263	390	305	396
4053	597648	306	395	289	320
4054	597792	307	397	198	360
4055	597905	306	395	226	283
4056	597923	212	269	307	397
4057	598125	306	395	273	335
4058	598386	306	395	179	244
4059	598647	275	337	306	395
4060	598856	308	398	271	333
4061	598911	305	396	273	335
4062	599105	230	286	306	395
4063	599193	256	312	308	398
4064	599394	219	276	306	395
4065	599469	305	396	288	319
4066	599487	255	313	308	398
4067	599772	308	398	177	243
4068	599975	216	279	305	396
4069	600128	306	395	271	333
4070	600385	308	398	286	342
4071	600461	226	283	308	398
4072	600476	305	396	235	301
4073	600740	306	395	224	282
4074	601032	308	398	222	290
4075	601310	308	398	254	389
4076	601323	308	398	226	283
4077	601341	307	397	264	326
4078	601466	307	397	223	289
4079	601550	305	396	263	325
4080	601573	209	272	307	397
4081	601594	307	397	301	378
4082	601703	288	319	306	395
4083	601847	308	398	230	286
4084	601981	210	271	305	396
4085	602258	188	261	306	395
4086	602456	308	398	279	341
4087	602706	245	309	308	398
4088	603002	261	323	307	397
4089	603133	220	292	306	395
4090	603156	308	398	189	260
4091	603377	308	398	258	316
4092	603451	307	397	177	243
4093	603572	305	396	288	319
4094	603682	295	348	307	397
4095	603884	231	380	307	397
4096	604083	226	283	308	398
4097	604224	208	273	308	398
4098	604480	306	395	297	346
4099	604688	187	248	305	396
4100	604856	211	270	305	396
4101	604964	217	278	308	398
4102	605118	190	259	308	398
4103	605319	308	398	261	323
4104	605333	189	260	306	395
4105	605415	212	269	308	398
4106	605493	298	345	308	398
4107	605571	305	396	190	259
4108	605854	259	317	307	397
4109	606029	306	395	302	354
4110	606288	305	396	195	254
4111	606291	306	395	276	338
4112	606306	307	397	182	387
4113	606586	306	395	211	270
4114	606840	180	245	307	397
4115	606967	308	398	199	361
4116	607157	176	241	308	398
4117	607228	269	331	307	397
4118	607350	306	395	288	319
4119	607584	308	398	184	251
4120	607853	270	332	305	396
4121	608075	307	397	239	297
4122	608175	305	396	224	282
4123	608232	308	398	202	264
4124	608512	240	302	307	397
4125	608802	308	398	233	382
4126	609010	234	383	308	398
4127	609121	305	396	283	350
4128	609221	276	338	308	398
4129	609416	307	397	300	359
4130	609583	306	395	188	261
4131	609732	305	396	297	346
4132	609927	306	395	191	258
4133	610052	308	398	241	303
4134	610253	263	390	306	395
4135	610463	175	239	305	396
4136	610734	289	320	306	395
4137	610739	298	345	306	395
4138	610827	307	397	260	322
4139	610868	257	311	307	397
4140	611038	307	397	251	293
4141	611191	307	397	178	240
4142	611301	300	359	307	397
4143	611404	236	300	308	398
4144	611549	295	348	308	398
4145	611720	305	396	290	392
4146	611766	273	335	308	398
4147	611944	307	397	204	266
4148	612034	240	302	307	397
4149	612085	305	396	188	261
4150	612091	305	396	255	313
4151	612107	225	288	306	395
4152	612308	307	397	289	320
4153	612323	271	333	307	397
4154	612572	307	397	257	311
4155	612675	305	396	292	356
4156	612956	276	338	306	395
4157	612967	307	397	232	381
4158	613188	307	397	210	271
4159	613323	308	398	193	388
4160	613359	307	397	221	291
4161	613547	306	395	278	340
4162	613596	218	277	307	397
4163	613685	306	395	211	270
4164	613875	306	395	234	383
4165	614099	207	274	306	395
4166	614338	205	267	306	395
4167	614493	306	395	285	343
4168	614751	305	396	192	257
4169	614905	271	333	306	395
4170	615100	306	395	222	290
4171	615273	306	395	272	334
4172	615359	305	396	278	340
4173	615448	295	348	308	398
4174	615691	265	327	308	398
4175	615816	177	243	305	396
4176	615960	306	395	288	319
4177	616076	308	398	292	356
4178	616100	285	343	307	397
4179	616138	292	356	307	397
4180	616349	305	396	260	322
4181	616649	308	398	228	284
4182	616807	242	304	305	396
4183	616937	243	305	308	398
4184	617188	207	274	308	398
4185	617392	308	398	288	319
4186	617396	305	396	222	290
4187	617565	308	398	251	293
4188	617673	307	397	294	347
4189	617709	300	359	306	395
4190	617879	210	271	308	398
4191	618096	308	398	266	328
4192	618272	221	291	305	396
4193	618383	306	395	261	323
4194	618669	278	340	305	396
4195	618883	260	322	305	396
4196	619168	307	397	218	277
4197	619257	306	395	254	389
4198	619448	306	395	200	262
4199	619611	261	323	306	395
4200	619905	220	292	305	396
4201	620063	306	395	267	329
4202	620277	307	397	193	256
4203	620284	307	397	204	266
4204	620368	307	397	242	304
4205	620450	306	395	278	340
4206	620610	299	358	305	396
4207	620822	307	397	191	258
4208	621093	261	323	308	398
4209	621209	306	395	189	260
4210	621398	189	260	305	396
4211	621601	241	303	308	398
4212	621882	307	397	267	329
4213	621952	306	395	209	272
4214	622251	244	310	305	396
4215	622252	201	263	305	396
4216	622290	212	269	308	398
4217	622460	307	397	280	353
4218	622588	305	396	285	343
4219	622868	305	396	298	345
4220	623088	287	318	305	396
4221	623118	184	251	306	395
4222	623303	269	331	307	397
4223	623455	214	281	307	397
4224	623715	305	396	276	338
4225	623988	306	395	291	355
4226	624182	305	396	181	246
4227	624371	307	397	225	288
4228	624655	305	396	184	251
4229	624686	305	396	221	291
4230	624762	306	395	211	270
4231	624994	188	261	308	398
4232	625091	203	265	305	396
4233	625287	305	396	247	307
4234	625482	306	395	216	279
4235	625539	221	291	307	397
4236	625669	306	395	199	361
4237	625862	308	398	228	284
4238	626136	307	397	302	354
4239	626419	307	397	256	312
4240	626594	269	331	306	395
4241	626782	286	342	307	397
4242	627065	266	328	307	397
4243	627167	293	393	308	398
4244	627366	216	279	305	396
4245	627395	305	396	268	330
4246	627621	306	395	294	347
4247	627868	306	395	181	246
4248	628006	200	262	305	396
4249	628110	187	248	308	398
4250	628340	308	398	272	334
4251	628456	272	334	306	395
4252	628570	230	286	306	395
4253	628768	234	383	306	395
4254	628873	308	398	222	290
4255	628930	305	396	260	322
4256	629224	181	246	307	397
4257	629490	308	398	302	354
4258	629732	227	287	305	396
4259	629871	307	397	195	254
4260	630058	305	396	296	394
4261	630166	305	396	279	341
4262	630352	241	303	305	396
4263	630487	306	395	253	315
4264	630752	305	396	237	299
4265	630782	268	330	305	396
4266	631015	307	397	219	276
4267	631156	306	395	251	293
4268	631339	209	272	305	396
4269	631519	305	396	235	301
4270	631680	308	398	286	342
4271	631944	245	309	305	396
4272	632073	188	261	308	398
4273	632252	245	309	306	395
4274	632398	305	396	239	297
4275	632493	271	333	308	398
4276	632693	270	332	307	397
4277	632837	306	395	231	380
4278	633083	260	322	306	395
4279	633288	307	397	215	280
4280	633562	307	397	236	300
4281	633837	307	397	285	343
4282	633860	285	343	306	395
4283	633973	308	398	274	336
4284	633990	217	278	306	395
4285	634132	227	287	305	396
4286	634360	308	398	187	248
4287	634434	287	318	305	396
4288	634441	176	386	306	395
4289	634467	308	398	272	334
4290	634700	198	360	307	397
4291	634973	265	327	306	395
4292	635207	305	396	236	300
4293	635490	308	398	255	313
4294	635776	306	395	259	317
4295	636026	207	274	307	397
4296	636144	306	395	194	255
4297	636375	305	396	175	239
4298	636571	295	348	306	395
4299	636745	218	277	305	396
4300	636972	307	397	276	338
4301	637195	308	398	218	277
4302	637420	292	356	305	396
4303	637552	305	396	178	240
4304	637620	191	258	305	396
4305	637895	306	395	231	380
4306	638021	305	396	293	393
4307	638160	175	239	305	396
4308	638365	288	319	305	396
4309	638458	307	397	290	392
4310	638515	306	395	261	323
4311	638786	307	397	232	381
4312	638797	308	398	224	282
4313	639050	306	395	242	304
4314	639105	280	353	308	398
4315	639404	275	337	306	395
4316	639652	308	398	299	358
4317	639915	306	395	182	387
4318	640206	297	346	306	395
4319	640208	305	396	293	393
4320	640390	305	396	177	243
4321	640482	218	277	307	397
4322	640699	308	398	262	324
4323	640923	299	358	308	398
4324	641173	243	305	308	398
4325	641329	306	395	202	264
4326	641362	305	396	192	257
4327	641649	305	396	285	343
4328	641936	238	298	308	398
4329	642017	306	395	210	271
4330	642192	174	237	306	395
4331	642199	307	397	175	239
4332	642253	307	397	180	245
4333	642329	306	395	294	347
4334	642477	265	327	307	397
4335	642694	307	397	276	338
4336	642886	195	254	305	396
4337	642913	306	395	229	285
4338	643069	306	395	282	351
4339	643244	285	343	307	397
4340	643402	308	398	286	342
4341	643413	214	281	307	397
4342	643635	281	352	307	397
4343	643708	259	317	307	397
4344	643709	251	293	306	395
4345	643857	307	397	205	267
4346	644046	305	396	288	319
4347	644284	224	282	308	398
4348	644317	307	397	254	314
4349	644511	238	298	308	398
4350	644803	192	257	308	398
4351	645044	186	249	306	395
4352	645250	305	396	176	386
4353	645440	308	398	260	322
4354	645587	181	246	305	396
4355	645821	305	396	299	358
4356	645949	283	350	306	395
4357	646245	264	326	308	398
4358	646354	305	396	263	390
4359	646584	308	398	269	331
4360	646607	308	398	259	317
4361	646756	305	396	199	361
4362	646887	305	396	187	248
4363	647159	308	398	183	252
4364	647361	278	340	308	398
4365	647476	308	398	278	340
4366	647585	306	395	249	296
4367	647770	305	396	247	307
4368	647890	306	395	287	318
4369	648016	278	340	306	395
4370	648137	187	248	307	397
4371	648151	260	322	305	396
4372	648377	175	239	305	396
4373	648511	307	397	184	251
4374	648738	305	396	213	268
4375	648769	199	361	305	396
4376	648859	307	397	282	351
4377	649103	188	261	306	395
4378	649194	306	395	278	340
4379	649280	290	321	307	397
4380	649495	305	396	262	324
4381	649556	306	395	302	354
4382	649808	294	347	305	396
4383	649877	305	396	205	267
4384	649887	305	396	255	313
4385	649925	302	354	306	395
4386	650067	299	358	306	395
4387	650230	214	281	306	395
4388	650465	291	355	308	398
4389	650567	185	250	308	398
4390	650706	230	286	308	398
4391	650780	307	397	292	356
4392	651010	301	378	305	396
4393	651047	238	298	307	397
4394	651197	275	337	306	395
4395	651271	308	398	190	259
4396	651297	291	355	307	397
4397	651581	308	398	223	289
4398	651588	306	395	186	249
4399	651741	305	396	241	303
4400	651793	307	397	216	279
4401	651847	245	309	306	395
4402	652141	305	396	259	317
4403	652281	210	271	306	395
4404	652405	233	382	308	398
4405	652407	276	338	305	396
4406	652703	188	261	305	396
4407	652998	280	353	305	396
4408	653221	237	299	308	398
4409	653321	174	237	305	396
4410	653345	305	396	195	254
4411	653582	294	347	308	398
4412	653744	264	326	306	395
4413	653889	306	395	231	380
4414	654169	227	287	307	397
4415	654272	237	299	306	395
4416	654557	308	398	264	326
4417	654736	184	251	306	395
4418	654980	305	396	281	352
4419	655132	305	396	291	355
4420	655407	306	395	197	238
4421	655497	305	396	187	248
4422	655794	306	395	193	256
4423	656085	307	397	202	264
4424	656208	225	288	305	396
4425	656272	277	339	305	396
4426	656410	308	398	269	331
4427	656710	293	393	308	398
4428	656732	308	398	209	272
4429	656825	306	395	218	277
4430	656897	242	304	306	395
4431	657141	265	327	306	395
4432	657275	239	297	308	398
4433	657368	177	243	308	398
4434	657570	225	288	307	397
4435	657829	307	397	216	279
4436	657950	308	398	211	270
4437	658023	255	313	307	397
4438	658259	308	398	299	358
4439	658382	308	398	279	341
4440	658441	187	248	306	395
4441	658614	193	388	308	398
4442	658678	178	240	308	398
4443	658722	305	396	235	301
4444	658995	189	260	306	395
4445	659089	258	316	307	397
4446	659287	308	398	229	285
4447	659561	248	306	305	396
4448	659684	224	282	305	396
4449	659803	184	251	308	398
4450	659834	305	396	283	350
4451	660115	308	398	191	258
4452	660286	240	302	306	395
4453	660531	253	315	306	395
4454	660576	306	395	222	290
4455	660593	306	395	177	243
4456	660790	211	270	307	397
4457	660829	206	275	308	398
4458	660995	308	398	221	291
4459	661193	289	320	307	397
4460	661256	305	396	223	289
4461	661533	305	396	271	333
4462	661539	181	246	306	395
4463	661693	281	352	308	398
4464	661713	190	259	305	396
4465	661803	306	395	215	280
4466	662005	308	398	206	275
4467	662006	305	396	236	300
4468	662010	298	345	307	397
4469	662229	308	398	248	306
4470	662373	306	395	214	281
4471	662453	308	398	281	352
4472	662641	251	293	305	396
4473	662809	305	396	268	391
4474	662933	307	397	291	355
4475	662964	306	395	191	258
4476	663229	308	398	181	246
4477	663281	278	340	308	398
4478	663318	307	397	176	241
4479	663507	187	248	307	397
4480	663762	307	397	270	332
4481	663807	308	398	225	288
4482	663886	197	238	307	397
4483	664085	295	348	306	395
4484	664101	189	260	307	397
4485	664251	305	396	193	256
4486	664492	307	397	264	326
4487	664696	202	264	305	396
4488	664871	295	348	306	395
4489	664970	183	252	308	398
4490	664977	236	300	307	397
4491	665062	308	398	251	293
4492	665230	308	398	234	383
4493	665297	308	398	271	333
4494	665545	280	353	306	395
4495	665768	305	396	177	243
4496	665857	308	398	242	304
4497	666123	306	395	278	340
4498	666411	308	398	190	259
4499	666563	195	254	306	395
4500	666645	308	398	185	250
4501	666654	308	398	230	286
4502	666676	213	268	308	398
4503	666766	306	395	190	259
4504	666990	307	397	274	336
4505	667235	307	397	186	249
4506	667457	258	316	305	396
4507	667491	264	326	307	397
4508	667583	276	338	307	397
4509	667700	242	304	307	397
4510	667886	206	275	306	395
4511	667971	287	318	308	398
4512	668011	306	395	268	391
4513	668046	224	282	305	396
4514	668147	258	316	307	397
4515	668409	305	396	206	275
4516	668494	306	395	210	271
4517	668502	224	282	308	398
4518	668761	306	395	243	305
4519	668946	236	300	308	398
4520	669024	305	396	225	288
4521	669209	252	295	306	395
4522	669387	240	302	308	398
4523	669600	210	271	306	395
4524	669844	224	282	308	398
4525	670025	233	382	308	398
4526	670209	306	395	216	279
4527	670386	254	389	305	396
4528	670412	308	398	205	267
4529	670673	305	396	262	324
4530	670791	307	397	272	334
4531	670914	192	257	307	397
4532	671083	276	338	305	396
4533	671237	275	337	305	396
4534	671382	307	397	282	351
4535	671461	307	397	276	338
4536	671587	238	298	308	398
4537	671813	305	396	234	383
4538	671945	308	398	302	354
4539	672017	306	395	264	326
4540	672135	307	397	288	319
4541	672350	306	395	224	282
4542	672414	292	356	307	397
4543	672662	307	397	190	259
4544	672794	305	396	217	278
4545	672895	218	277	306	395
4546	672979	274	336	306	395
4547	673075	307	397	226	283
4548	673221	307	397	262	324
4549	673290	308	398	248	306
4550	673398	296	349	305	396
4551	673588	241	303	307	397
4552	673825	297	346	307	397
4553	673875	307	397	277	339
4554	674120	204	266	308	398
4555	674197	305	396	197	238
4556	674474	307	397	250	294
4557	674640	244	310	306	395
4558	674684	176	386	308	398
4559	674924	307	397	296	349
4560	674998	283	350	308	398
4561	675029	198	360	307	397
4562	675282	308	398	184	251
4563	675305	265	327	307	397
4564	675459	224	282	305	396
4565	675695	182	247	305	396
4566	675796	306	395	233	382
4567	675800	252	295	308	398
4568	675960	196	253	305	396
4569	676094	308	398	298	345
4570	676374	307	397	234	383
4571	676648	221	291	308	398
4572	676762	306	395	174	237
4573	676965	305	396	193	388
4574	677130	210	271	307	397
4575	677135	307	397	223	289
4576	677220	308	398	236	300
4577	677445	306	395	226	283
4578	677590	247	307	308	398
4579	677642	307	397	301	378
4580	677775	305	396	231	380
4581	677796	268	391	305	396
4582	677874	180	245	305	396
4583	678150	305	396	254	389
4584	678160	305	396	260	322
4585	678386	178	240	308	398
4586	678556	308	398	252	295
4587	678760	306	395	237	299
4588	679053	308	398	201	263
4589	679188	308	398	203	265
4590	679245	308	398	260	322
4591	679386	220	292	307	397
4592	679613	285	343	308	398
4593	679715	308	398	177	243
4594	680000	308	398	242	304
4595	680288	306	395	176	386
4596	680386	204	266	307	397
4597	680516	285	343	307	397
4598	680721	308	398	189	260
4599	680798	272	334	305	396
4600	681016	305	396	203	265
4601	681235	305	396	195	254
4602	681507	291	355	305	396
4603	681552	237	299	308	398
4604	681738	306	395	185	250
4605	681770	254	389	305	396
4606	681801	308	398	269	331
4607	681938	307	397	267	329
4608	682066	307	397	255	313
4609	682121	265	327	308	398
4610	682297	307	397	271	333
4611	682330	305	396	191	258
4612	682606	276	338	307	397
4613	682772	308	398	205	267
4614	682977	190	259	308	398
4615	683124	219	276	307	397
4616	683167	298	345	305	396
4617	683171	275	337	307	397
4618	683278	290	321	307	397
4619	683500	305	396	235	301
4620	683585	307	397	199	361
4621	683844	239	297	307	397
4622	683873	305	396	284	344
4623	684172	305	396	207	274
4624	684221	306	395	299	358
4625	684341	206	275	306	395
4626	684524	308	398	243	305
4627	684715	252	295	306	395
4628	684850	305	396	299	358
4629	685026	308	398	243	305
4630	685080	307	397	183	252
4631	685300	305	396	274	336
4632	685328	217	278	307	397
4633	685363	198	360	305	396
4634	685465	305	396	298	345
4635	685742	236	300	308	398
4636	685764	287	318	307	397
4637	686011	190	259	306	395
4638	686048	305	396	195	254
4639	686244	262	324	308	398
4640	686513	305	396	212	269
4641	686756	306	395	207	274
4642	686855	257	311	305	396
4643	686940	202	264	306	395
4644	687239	308	398	178	240
4645	687316	250	294	306	395
4646	687380	308	398	178	240
4647	687663	268	391	305	396
4648	687690	225	288	305	396
4649	687929	306	395	225	288
4650	688144	305	396	265	327
4651	688425	182	247	308	398
4652	688580	192	257	308	398
4653	688725	306	395	201	263
4654	688833	305	396	302	354
4655	689093	205	267	305	396
4656	689191	308	398	186	249
4657	689192	306	395	285	343
4658	689234	269	331	306	395
4659	689323	306	395	286	342
4660	689457	262	324	305	396
4661	689557	307	397	181	246
4662	689846	306	395	201	263
4663	690104	307	397	249	296
4664	690222	307	397	194	255
4665	690486	307	397	189	260
4666	690588	260	322	305	396
4667	690679	283	350	307	397
4668	690858	308	398	180	245
4669	691017	305	396	296	394
4670	691116	243	305	306	395
4671	691210	308	398	186	249
4672	691370	274	336	305	396
4673	691421	278	340	306	395
4674	691489	245	309	305	396
4675	691665	258	316	305	396
4676	691947	270	332	305	396
4677	692196	305	396	180	245
4678	692472	308	398	294	347
4679	692629	305	396	271	333
4680	692879	306	395	199	361
4681	693082	292	356	307	397
4682	693296	305	396	187	248
4683	693518	244	310	305	396
4684	693593	254	314	308	398
4685	693688	212	269	307	397
4686	693775	196	253	307	397
4687	693797	307	397	190	259
4688	694010	306	395	246	308
4689	694138	308	398	255	313
4690	694403	308	398	206	275
4691	694617	285	343	308	398
4692	694759	308	398	214	281
4693	694897	247	307	306	395
4694	694908	306	395	235	301
4695	695016	308	398	261	323
4696	695145	308	398	196	253
4697	695271	305	396	272	334
4698	695484	306	395	208	273
4699	695549	213	268	308	398
4700	695724	198	360	308	398
4701	695877	308	398	259	317
4702	695997	205	267	307	397
4703	696281	307	397	179	244
4704	696352	203	265	308	398
4705	696573	307	397	239	297
4706	696727	176	386	305	396
4707	696799	288	319	307	397
4708	696847	215	280	307	397
4709	696933	248	306	306	395
4710	696982	308	398	264	326
4711	697122	305	396	210	271
4712	697154	283	350	308	398
4713	697334	284	344	308	398
4714	697446	229	285	307	397
4715	697632	274	336	307	397
4716	697641	179	244	305	396
4717	697725	274	336	306	395
4718	697914	229	285	306	395
4719	697935	307	397	299	358
4720	697943	305	396	246	308
4721	698224	306	395	265	327
4722	698517	308	398	213	268
4723	698563	305	396	242	304
4724	698833	306	395	195	254
4725	699056	180	245	308	398
4726	699344	226	283	305	396
4727	699404	212	269	305	396
4728	699422	307	397	232	381
4729	699422	305	396	262	324
4730	699628	306	395	294	347
4731	699882	190	259	307	397
4732	700140	292	356	305	396
4733	700340	308	398	226	283
4734	700554	177	243	305	396
4735	700792	307	397	276	338
4736	701012	212	269	308	398
4737	701101	306	395	219	276
4738	701295	307	397	259	317
4739	701462	251	293	307	397
4740	701677	209	272	308	398
4741	701953	305	396	277	339
4742	702180	212	269	308	398
4743	702458	305	396	216	279
4744	702634	308	398	296	349
4745	702816	298	345	307	397
4746	702989	268	330	308	398
4747	703153	305	396	174	237
4748	703370	198	360	305	396
4749	703472	307	397	213	268
4750	703522	208	273	308	398
4751	703609	306	395	224	282
4752	703688	305	396	285	343
4753	703832	275	337	307	397
4754	704117	241	303	307	397
4755	704282	235	301	308	398
4756	704328	274	336	308	398
4757	704390	264	326	307	397
4758	704430	308	398	180	245
4759	704592	178	240	306	395
4760	704600	273	335	306	395
4761	704869	204	266	305	396
4762	704882	308	398	258	316
4763	705177	283	350	305	396
4764	705228	305	396	177	243
4765	705303	306	395	290	321
4766	705357	237	299	306	395
4767	705486	288	319	307	397
4768	705603	245	309	307	397
4769	705630	305	396	238	298
4770	705674	283	350	308	398
4771	705820	225	288	307	397
4772	705876	307	397	302	354
4773	705998	305	396	185	250
4774	706294	185	250	306	395
4775	706550	195	254	305	396
4776	706662	307	397	201	263
4777	706768	307	397	196	253
4778	706975	222	290	306	395
4779	707058	306	395	282	351
4780	707288	199	361	308	398
4781	707448	307	397	290	392
4782	707531	207	274	308	398
4783	707814	305	396	218	277
4784	707851	308	398	260	322
4785	707944	243	305	305	396
4786	708150	269	331	307	397
4787	708348	308	398	262	324
4788	708591	208	273	306	395
4789	708821	202	264	306	395
4790	709033	306	395	253	315
4791	709140	306	395	255	313
4792	709274	305	396	211	270
4793	709369	305	396	276	338
4794	709446	305	396	291	355
4795	709566	305	396	280	353
4796	709570	285	343	305	396
4797	709599	213	268	307	397
4798	709615	307	397	185	250
4799	709861	308	398	190	259
4800	709924	276	338	308	398
4801	710010	305	396	250	294
4802	710197	297	346	306	395
4803	710346	264	326	308	398
4804	710408	249	296	305	396
4805	710630	260	322	306	395
4806	710818	211	270	308	398
4807	711012	308	398	298	345
4808	711093	300	359	306	395
4809	711222	308	398	257	311
4810	711487	180	245	307	397
4811	711611	235	301	307	397
4812	711755	308	398	277	339
4813	711902	297	346	308	398
4814	712077	305	396	209	272
4815	712130	288	319	308	398
4816	712238	269	331	308	398
4817	712316	224	282	305	396
4818	712440	221	291	306	395
4819	712498	229	285	306	395
4820	712560	284	344	305	396
4821	712778	306	395	246	308
4822	712892	184	251	308	398
4823	713118	307	397	243	305
4824	713146	259	317	308	398
4825	713191	308	398	268	391
4826	713283	212	269	307	397
4827	713531	282	351	306	395
4828	713783	180	245	308	398
4829	714051	278	340	307	397
4830	714234	307	397	215	280
4831	714429	272	334	307	397
4832	714554	232	381	306	395
4833	714598	306	395	215	280
4834	714740	305	396	273	335
4835	715016	308	398	189	260
4836	715249	308	398	270	332
4837	715497	280	353	308	398
4838	715637	305	396	215	280
4839	715859	306	395	278	340
4840	716101	205	267	307	397
4841	716149	294	347	307	397
4842	716256	306	395	253	315
4843	716299	299	358	305	396
4844	716575	306	395	188	261
4845	716644	305	396	188	261
4846	716854	306	395	206	275
4847	717028	308	398	293	357
4848	717174	261	323	307	397
4849	717313	306	395	235	301
4850	717570	307	397	272	334
4851	717781	209	272	305	396
4852	717960	255	313	305	396
4853	718106	282	351	307	397
4854	718394	302	354	308	398
4855	718482	176	386	306	395
4856	718727	308	398	257	311
4857	718960	205	267	308	398
4858	719033	203	265	308	398
4859	719060	307	397	229	285
4860	719357	306	395	258	316
4861	719645	305	396	264	326
4862	719854	263	390	305	396
4863	719928	308	398	263	325
4864	720093	308	398	290	392
4865	720177	307	397	198	360
4866	720342	307	397	209	272
4867	720579	227	287	308	398
4868	720673	308	398	248	306
4869	720699	308	398	251	293
4870	720835	306	395	186	249
4871	720971	307	397	183	252
4872	721171	307	397	293	357
4873	721289	217	278	307	397
4874	721547	183	252	307	397
4875	721596	308	398	242	304
4876	721684	191	258	307	397
4877	721944	308	398	188	261
4878	722129	308	398	201	263
4879	722369	305	396	246	308
4880	722652	305	396	182	247
4881	722802	209	272	307	397
4882	722928	218	277	305	396
4883	723121	228	284	306	395
4884	723326	295	348	308	398
4885	723601	308	398	227	287
4886	723877	306	395	230	286
4887	724102	306	395	190	259
4888	724192	307	397	212	269
4889	724364	260	322	307	397
4890	724393	257	311	308	398
4891	724508	307	397	278	340
4892	724636	307	397	249	296
4893	724706	208	273	306	395
4894	724801	231	380	306	395
4895	724852	305	396	252	295
4896	724969	277	339	306	395
4897	725123	198	360	306	395
4898	725160	308	398	190	259
4899	725454	281	352	308	398
4900	725558	188	261	306	395
4901	725705	305	396	219	276
4902	725876	211	270	308	398
4903	725985	287	318	306	395
4904	726225	258	316	307	397
4905	726278	307	397	203	265
4906	726355	306	395	250	294
4907	726499	302	354	306	395
4908	726583	216	279	307	397
4909	726707	306	395	201	263
4910	726731	308	398	248	306
4911	726844	280	353	308	398
4912	726933	183	252	307	397
4913	727111	211	270	306	395
4914	727408	306	395	301	378
4915	727646	288	319	306	395
4916	727666	261	323	308	398
4917	727886	264	326	306	395
4918	728099	283	350	308	398
4919	728309	222	290	308	398
4920	728429	307	397	186	249
4921	728619	259	317	305	396
4922	728648	305	396	233	382
4923	728684	278	340	308	398
4924	728773	308	398	192	257
4925	728916	307	397	197	238
4926	729139	235	301	306	395
4927	729258	305	396	176	386
4928	729320	227	287	306	395
4929	729577	305	396	205	267
4930	729663	242	304	306	395
4931	729800	308	398	291	355
4932	729801	192	257	306	395
4933	730054	308	398	187	248
4934	730336	308	398	205	267
4935	730473	306	395	250	294
4936	730531	306	395	176	241
4937	730602	305	396	260	322
4938	730703	252	295	305	396
4939	730987	284	344	307	397
4940	731001	254	389	305	396
4941	731269	308	398	260	322
4942	731366	287	318	308	398
4943	731597	308	398	236	300
4944	731793	308	398	300	359
4945	731955	306	395	177	243
4946	732030	307	397	241	303
4947	732106	180	245	307	397
4948	732366	241	303	308	398
4949	732499	307	397	207	274
4950	732754	255	313	307	397
4951	732946	307	397	260	322
4952	733187	290	392	305	396
4953	733254	308	398	242	304
4954	733296	305	396	234	383
4955	733545	180	245	308	398
4956	733553	305	396	232	381
